,adjmou,adjqty,adjrev,avg3mou,avg3qty,avg6mou,avg6qty,avgmou,avgqty,avgrev,change_mou,change_rev,eqpdays,months,mou_Mean,mou_cvce_Mean,mou_opkv_Mean,rev_Mean,totcalls,totmou,totrev,churn
5862,11424.0,6142,1680.22,329,190,508.0,283.0,456.96,245.68,67.21,142.25,4.0275,801.0,27,376.75,154.64,33.57333333,51.6625,6198,11513.0,1774.09,1
33515,6890.0,3309,212.02,869,400,720.0,334.0,530.0,254.54,16.31,-25.75,-10.1575,136.0,15,860.75,235.02,256.4166667,18.8475,3411,7100.0,262.31,1
457,22631.0,4741,1300.66,717,201,1297.0,297.0,1191.11,249.53,68.46,-537.75,-22.6175,618.0,20,537.75,282.8466667,138.7633333,42.6075,4774,22851.0,1342.26,1
13624,9858.0,2955,1514.06,730,205,1107.0,301.0,896.18,268.64,137.64,-547.5,-58.7375,354.0,12,547.5,542.7933333,218.6133333,113.7275,2955,9858.0,1579.67,1
7276,7383.0,3265,687.6,789,317,842.0,349.0,738.3,326.5,68.76,6.0,3.8175,309.0,11,791.0,461.47,164.08,75.4025,3265,7383.0,918.31,0
2966,43249.0,27896,2833.2,1599,1100,1438.0,961.0,920.19,593.53,60.28,-96.25,15.375,41.0,49,1567.25,230.4,281.9433333,77.865,28066,43535.0,2916.7,0
3380,13769.0,6636,3297.17,371,198,400.0,204.0,372.14,179.35,89.11,8.25,-1.98,775.0,39,373.75,151.10666669999995,26.82333333,67.81,6749,14023.0,3577.54,1
25355,11532.0,2469,1272.86,1002,243,954.0,224.0,1153.2,246.9,127.29,83.5,63.4775,321.0,11,1029.5,508.0,295.9866667,84.9125,2557,11925.0,1352.45,1
16473,16737.0,8321,1033.76,2200,1143,1985.0,1006.0,1673.7,832.1,103.38,-451.75,-13.05,79.0,11,2049.75,799.36,442.24333330000013,106.04,8333,16761.0,1118.64,0
8276,8313.0,5372,1438.81,314,213,287.0,201.0,377.86,244.18,65.4,-11.75,0.775,426.0,23,309.75,157.05333330000005,42.82666667,43.815,5372,8313.0,1469.81,0
20419,8271.0,2967,616.23,955,335,1012.0,346.0,827.1,296.7,61.62,-73.5,29.5225,323.0,11,930.5,426.0366667,317.6833333,71.9675,2971,8276.0,686.84,0
10043,12027.0,5362,2211.8,547,237,526.0,212.0,375.84,167.56,69.12,-35.25,14.5875,304.0,34,535.25,285.89,106.39,33.0125,5448,12257.0,2293.72,0
19950,13471.0,4172,899.61,963,305,1082.0,332.0,962.21,298.0,64.26,-38.75,10.2,431.0,15,949.75,463.93,357.9066667,61.69,4184,13510.0,979.59,0
12318,16716.0,7835,1285.99,2304,998,2786.0,1306.0,2786.0,1305.83,214.33,-1727.75,-55.7525,67.0,7,1727.75,728.26,940.2766667,55.7525,8007,16997.0,1378.93,0
30555,24503.0,8959,2314.97,1048,460,1104.0,475.0,1750.21,639.93,165.36,3.25,-2.315,471.0,16,1048.75,235.7266667,366.1866667,81.875,8988,24558.0,2401.75,1
14374,12897.0,6981,1372.46,627,280,530.0,249.0,379.32,205.32,40.37,-101.0,-5.615,350.0,36,593.0,223.8533333,133.05666670000002,18.865,7144,13134.0,1436.79,0
23005,9191.0,3379,643.03,833,311,773.0,298.0,835.55,307.18,58.46,-112.0,-2.7275,102.0,12,796.0,0.0,0.0,62.7175,3383,9196.0,723.01,1
22081,10385.0,4745,848.51,497,254,627.0,300.0,546.58,249.74,44.66,-20.25,22.3875,586.0,20,490.25,209.29,157.08333330000005,48.5625,4789,10516.0,883.1,1
20130,33361.0,12529,2111.73,1406,451,1243.0,384.0,1112.03,417.63,70.39,-41.25,37.95,278.0,32,1392.25,839.1633332999999,644.9233333,54.74,12592,33467.0,2157.99,0
20606,13978.0,4343,572.2,1069,352,1100.0,341.0,998.43,310.21,40.87,-47.75,31.95,455.0,15,1052.75,482.85,171.75,53.73,4348,13987.0,612.19,0
30962,14214.0,7709,706.54,948,519,797.0,449.0,710.7,385.45,35.33,-18.25,33.075,619.0,21,942.25,223.86,406.99,49.425,7724,14248.0,737.51,1
6264,13381.0,2766,630.39,1137,221,1081.0,222.0,743.39,153.67,35.02,-363.75,0.495,575.0,19,1015.75,879.1866667000003,794.1066667,40.485,2782,13413.0,664.26,0
35883,7350.0,3154,865.18,17,10,132.0,60.0,408.33,175.22,48.07,-12.5,0.0,347.0,19,12.5,8.83,4.57,10.0,3171,7374.0,928.07,1
3277,14987.0,2542,893.12,1476,163,1641.0,193.0,1498.7,254.2,89.31,-233.25,249.41,325.0,11,1398.25,0.0,0.0,164.1,2548,15006.0,973.1,1
10923,10614.0,3960,1583.7,549,199,451.0,177.0,379.07,141.43,56.56,-105.75,-10.075,88.0,29,513.75,327.4933333,66.67,60.065,3997,10698.0,1646.37,0
37314,11114.0,3930,843.23,724,283,924.0,327.0,1111.4,393.0,84.32,589.75,67.82,73.0,12,920.25,245.6733333,239.3733333,83.91,4232,11828.0,911.06,0
4660,13169.0,7738,1199.9,1158,667,1017.0,584.0,1013.0,595.23,92.3,758.5,187.335,430.0,15,1410.5,617.4866667,620.8033333,151.415,7807,13287.0,1314.89,1
3476,18234.0,6953,793.82,2430,888,2216.0,831.0,2026.0,772.56,88.2,183.75,-5.195,293.0,10,2491.25,1458.906667,1261.156667,90.915,6953,18234.0,874.7,0
22600,21477.0,11387,1418.91,1742,981,1555.0,861.0,1263.35,669.82,83.47,-17.5,8.64,502.0,28,1736.5,680.1666667000002,492.82333330000006,81.42,11699,22025.0,1628.21,0
678,7337.0,3092,653.3,275,137,268.0,137.0,386.16,162.74,34.38,-64.0,-0.0975,611.0,21,254.0,123.42333329999998,97.39666667,35.0875,3102,7362.0,688.49,1
4922,10528.0,3990,1730.31,378,133,379.0,119.0,376.0,142.5,61.8,-120.5,-0.54,96.0,29,337.5,193.75,74.68,50.54,3990,10528.0,1781.92,0
202,9478.0,4297,1062.31,231,116,305.0,144.0,526.56,238.72,59.02,-102.5,-1.1525,329.0,20,196.5,93.38333333,38.78,51.5325,4297,9478.0,1105.55,1
3242,16986.0,5550,2005.84,303,103,275.0,98.0,653.31,213.46,77.15,-103.0,-19.6275,409.0,28,269.0,151.21333330000004,63.78333333,49.6175,5838,17737.0,2106.59,0
1560,7572.0,3433,1086.8,250,92,256.0,101.0,244.26,110.74,35.06,-3.25,0.0,335.0,35,249.25,159.06666669999996,92.04,30.0,3637,7847.0,1159.25,0
12139,22857.0,8255,2696.75,1309,373,1069.0,321.0,816.32,294.82,96.31,-175.0,-68.87,62.0,30,1251.0,426.88,260.47,143.87,8401,23141.0,2808.73,1
10750,20645.0,11196,1744.3,994,573,1058.0,578.0,897.61,486.78,75.84,-147.5,0.0,20.0,34,944.5,440.93333330000013,182.91,75.0,11261,20752.0,1816.87,1
33047,10676.0,2602,1689.68,1370,352,1779.0,434.0,1779.33,433.67,281.61,-1027.25,-91.765,203.0,7,1027.25,678.6933333,337.5266667,176.755,2605,10683.0,1774.67,1
28075,14740.0,4478,1070.54,731,223,711.0,203.0,589.6,179.12,42.82,-115.75,-0.7425,239.0,27,692.75,395.97,173.5133333,34.9325,4647,15282.0,1187.02,0
14667,13218.0,3531,948.8,1408,401,1407.0,372.0,1468.67,392.33,105.42,-280.5,-35.745,222.0,11,1314.5,792.39,311.8133333,111.725,3834,14341.0,1105.16,0
3592,9816.0,3593,1645.21,371,166,363.0,160.0,613.5,224.56,102.83,88.0,-0.01,505.0,17,400.0,243.2866667,68.85666667,76.98,3605,9837.0,1695.19,1
15484,8945.0,2345,710.59,485,137,486.0,136.0,447.25,117.25,35.53,28.5,-0.0975,635.0,22,494.5,337.75,130.91,35.8375,2411,9235.0,795.79,1
6970,14295.0,4485,1711.2,493,201,923.0,298.0,893.44,280.31,106.95,-162.75,0.495,357.0,17,438.75,182.22,80.82666667,93.405,4493,14319.0,1796.41,0
8179,7602.0,2909,1326.2,324,115,259.0,92.0,316.75,121.21,55.26,78.25,-1.0875,758.0,25,349.75,162.24,73.76,52.0675,2923,7625.0,1372.27,0
34092,7594.0,4261,705.91,501,278,620.0,337.0,632.83,355.08,58.83,-30.0,3.655,372.0,13,491.0,87.84333333,115.99666670000002,48.835,4290,7640.0,771.52,1
4135,13434.0,3014,887.62,1408,360,1400.0,313.0,1343.4,301.4,88.76,-1056.0,-43.6725,331.0,11,1056.0,523.3633333,403.2533333,43.6725,3020,13449.0,952.6,1
25554,72781.04,26586,5640.61,1233,420,1432.0,471.0,1399.64,511.27,108.47,-12.5,-0.7425,226.0,55,1228.5,340.64,404.0933333,108.7225,26839,73420.04,5754.55,0
4204,9233.0,4546,1176.47,841,364,707.0,337.0,659.5,324.71,84.03,-59.25,-37.25,431.0,15,821.25,248.2866667,86.66333333,133.88,4546,9233.0,1401.42,1
3853,13412.0,5529,1188.04,857,273,801.0,268.0,670.6,276.45,59.4,48.0,12.645,633.0,21,873.0,256.61,297.9466667,59.695,5546,13436.0,1241.27,0
26546,7681.0,2723,1040.83,651,206,613.0,194.0,320.04,113.46,43.37,234.5,0.2925,308.0,25,729.5,313.8766667,275.58,55.6575,2726,7695.0,1076.3,0
21608,8231.0,3038,1525.49,168,58,249.0,73.0,304.85,112.52,56.5,-0.5,-0.2475,377.0,28,167.5,49.95,36.58,38.4875,3047,8242.0,1587.6,1
4764,9690.02,6516,1495.74,212,128,166.0,105.0,210.65,141.65,32.52,-23.25,-0.27,556.0,47,204.25,72.12,37.54666667,30.27,6609,9826.016667,1516.58,0
15183,17828.0,4940,1213.3,996,277,958.0,273.0,990.44,274.44,67.41,33.0,-2.07,586.0,20,1007.0,415.58,295.24,66.16,5078,18220.0,1213.69,1
232,11706.0,5400,977.08,1293,601,1244.0,592.0,975.5,450.0,81.42,216.0,79.7775,33.0,13,1365.0,504.38666669999986,543.0733333,121.9525,5412,11750.0,1012.07,0
28802,7196.0,3353,1110.78,368,136,376.0,145.0,449.75,209.56,69.42,153.5,0.645,808.0,27,419.5,234.05,91.71666667,53.115,3353,7196.0,1111.78,0
22133,19150.0,13270,1149.76,1648,1056,1454.0,997.0,1126.47,780.59,67.63,117.0,19.7975,49.0,18,1687.0,433.9166667,487.6766667,78.6525,13294,19189.0,1212.99,0
16309,9641.0,5359,1280.89,518,235,433.0,202.0,507.42,282.05,67.42,163.25,-26.695,264.0,21,300.75,88.89333333,88.62,65.415,5404,9719.0,1365.27,0
7512,12599.0,3514,1436.3,649,180,849.0,219.0,741.12,206.71,84.49,-487.0,-48.3625,267.0,19,487.0,275.22333330000004,97.38666667,48.3625,3528,12645.0,1519.86,0
26725,11442.0,4746,1877.44,588,243,443.0,185.0,317.83,131.83,52.15,-67.5,-20.8125,901.0,38,565.5,128.2433333,140.76,78.3625,4816,11623.0,1925.75,0
18762,27903.0,15400,1399.47,2146,1132,2145.0,1156.0,1743.94,962.5,87.47,-199.5,-20.9775,256.0,17,2079.5,542.6233333,1027.466667,97.7775,15445,27966.0,1515.31,0
30061,8234.0,3582,528.04,304,138,335.0,145.0,411.7,179.1,26.4,189.75,3.9375,219.0,21,367.25,0.0,0.0,11.3125,3598,8269.0,561.9,0
18031,15233.0,7470,2408.2,327,183,389.0,219.0,390.59,191.54,61.75,-112.75,-4.1625,310.0,40,289.75,86.54333333,27.73333333,63.1925,7474,15243.0,2469.07,0
12356,9148.0,4070,870.33,465,166,595.0,212.0,315.45,140.34,30.01,-238.0,-12.3725,835.0,30,386.0,79.98,25.01333333,22.3725,4083,9179.0,909.97,1
21949,15559.0,7671,230.41,777,381,889.0,439.0,972.44,479.44,14.4,318.25,-0.29,49.0,18,882.75,321.35,247.74,14.49,8261,16690.0,355.0,0
30840,53474.0,22085,4512.55,2936,1229,3084.0,1294.0,2056.69,849.42,173.56,-240.25,0.47,194.0,27,2856.25,877.1166667000001,1078.063333,215.46,22136,53562.0,4572.85,1
34541,9156.0,4410,1248.18,443,165,480.0,195.0,436.0,210.0,59.44,18.75,-0.7425,219.0,22,449.25,243.5966667,125.64,50.7425,4425,9202.0,1301.41,1
4322,17405.0,10338,1536.39,881,477,820.0,457.0,966.94,574.33,85.36,-240.0,-31.2075,204.0,19,801.0,315.05,129.7933333,85.4375,10376,17476.0,1570.15,0
3001,18573.0,4263,1096.21,1701,401,1634.0,404.0,1547.75,355.25,91.35,224.0,-11.2575,385.0,13,1776.0,1199.453333,707.4533332999998,126.4375,4263,18573.0,1307.0,0
37525,8036.0,2798,1302.93,356,139,415.0,152.0,365.27,127.18,59.22,260.0,33.225,716.0,24,443.0,289.82,64.25,68.075,2862,8193.0,1383.24,1
12316,8872.0,3288,1698.87,469,173,435.0,164.0,286.19,106.06,54.8,-99.5,-11.175,127.0,33,435.5,248.3366667,90.74333333,61.165,3374,9092.0,1783.85,0
11381,11864.0,3584,1673.33,493,142,438.0,132.0,847.43,256.0,119.52,0.0,0.0,3.0,18,88.0,0.133333333,0.0,84.98,3610,11971.0,1763.92,0
9892,12003.0,4429,861.01,1026,393,1042.0,386.0,1200.3,442.9,86.1,-769.25,-3.1075,265.0,11,769.25,0.0,0.0,78.0975,4460,12058.0,940.99,1
21972,27838.0,10498,2044.71,1503,503,1572.0,518.0,1159.92,437.42,85.2,-91.75,-20.5475,170.0,25,1472.75,499.9266667,329.5766667,98.1275,10608,28015.0,2106.62,0
12849,24024.09,6061,3541.03,446,117,411.0,109.0,585.95,147.83,86.37,175.25,4.4,154.0,43,504.75,212.25,153.7233333,79.89,6151,24263.11,3675.65,1
23256,36349.0,14971,2355.08,1490,632,1428.0,627.0,1253.41,516.24,81.21,106.25,-43.9125,100.0,31,1525.75,231.5966667,265.74,86.0625,15210,36889.0,2417.79,1
7186,39276.0,23342,2351.48,2001,1219,2287.0,1343.0,2618.4,1556.13,156.77,-959.25,-97.43,96.0,16,1681.25,411.0733333,173.9233333,95.09,23502,39520.0,2462.8,0
30134,8183.0,3800,980.29,618,316,712.0,325.0,629.46,292.31,75.41,42.75,6.3375,430.0,14,632.25,195.1133333,155.51,61.8825,3818,8226.0,1060.27,0
22901,7913.0,2361,1108.77,1548,459,1238.0,365.0,791.3,236.1,110.88,-517.25,-123.835,357.0,12,1375.25,603.7433333,576.24,191.315,2369,7929.0,1173.75,0
2963,9953.0,5343,1393.29,340,198,401.0,213.0,382.81,205.5,53.59,100.5,-0.2875,405.0,29,373.5,114.6,71.88666667,44.5775,5553,10437.0,1460.42,1
12924,13271.0,5247,1789.1,1529,546,1204.0,464.0,1105.92,437.25,149.09,-708.0,-193.7625,381.0,13,1293.0,568.3766667,355.9233333,249.7325,5258,13287.0,1854.71,1
33272,8267.0,2262,1036.9,752,185,676.0,179.0,590.5,161.57,74.06,96.25,-32.19,434.0,15,783.75,513.9366666999998,250.4933333,87.35,2266,8281.0,1098.81,1
35633,26520.0,9882,3132.48,1186,397,1225.0,429.0,1105.0,411.75,130.52,-242.75,-22.72,202.0,26,1104.75,698.8233333,191.4866667,125.68,9910,26596.0,3300.2,0
15990,12315.0,6508,1254.19,479,223,424.0,197.0,513.13,271.17,52.26,-129.25,-8.7475,136.0,25,436.25,172.23,119.84,43.7375,6508,12315.0,1305.79,0
34493,19173.0,7599,2598.54,345,184,254.0,137.0,871.5,345.41,118.12,-152.5,75.7825,39.0,26,294.5,70.35666667,52.55333333,59.1875,7737,19536.0,2740.21,0
2061,43452.0,24389,4470.66,2354,1189,2344.0,1267.0,1609.33,903.3,165.58,242.75,81.04,381.0,28,2435.25,797.02,457.0966667,285.65,24644,43950.0,4567.39,0
25790,18830.0,4765,3056.38,1127,256,1040.0,243.0,459.27,116.22,74.55,8.25,2.4725,348.0,44,1129.75,566.4433333,509.36,88.9175,4894,19273.0,3176.58,0
20015,26484.0,13654,1554.68,922,475,1031.0,510.0,1059.36,546.16,62.19,-80.0,0.1575,165.0,26,895.0,338.59,346.6433333,50.3725,13655,26485.0,1582.01,0
15426,56368.0,19350,3532.05,4540,1446,4448.0,1444.0,3757.87,1290.0,235.47,-1340.5,-34.58,379.0,16,4093.5,1567.206667,799.4966667,244.57,19384,56474.0,3587.03,1
8120,15640.0,5529,1038.5,1445,466,1263.0,423.0,710.91,251.32,47.2,-128.25,0.0,316.0,23,1402.25,595.2133332999998,869.7933332999999,37.99,5535,15744.0,1069.89,0
32510,7644.0,3984,604.73,558,256,571.0,281.0,764.4,398.4,60.47,266.75,-7.86,237.0,11,647.25,235.28,221.3966667,42.85,3994,7664.0,640.35,0
3316,32327.0,18324,2819.17,2214,968,2112.0,994.0,1346.96,763.5,117.47,52.75,-69.765,108.0,25,2231.25,204.2266667,602.2533333,224.985,18384,32427.0,2893.02,0
24000,35688.0,16875,3337.24,2252,907,1736.0,750.0,1321.78,625.0,123.6,-515.5,-48.22,162.0,28,2080.5,0.0,0.0,149.2,16972,35860.0,3413.52,1
34032,12543.0,4193,1014.78,1874,550,1648.0,549.0,1791.86,599.0,144.97,196.5,-0.84,41.0,9,1939.5,674.5033333,1082.58,122.81,4669,13859.0,1212.04,0
37790,9294.0,5557,990.31,458,311,353.0,235.0,422.45,252.59,45.01,255.5,36.8175,51.0,23,543.5,151.5933333,120.39,59.6225,5563,9314.0,1022.3,1
19704,22441.0,7029,2161.56,1165,332,1220.0,349.0,1122.05,351.45,108.08,-80.0,-17.45,119.0,21,1138.0,615.3633332999998,82.65,93.64,7100,22630.0,2250.23,0
32283,106832.83,32245,8516.09,2816,829,3093.0,932.0,2811.39,848.55,224.11,997.0,14.3375,631.0,50,3148.0,1443.906667,535.19,316.4725,32467,107484.8333,8658.3,1
1518,11444.0,7315,2715.11,15,9,46.0,27.0,520.18,332.5,123.41,-11.25,-34.4775,324.0,23,11.25,2.773333333,1.603333333,18.9975,7315,11444.0,2751.26,1
33228,9584.0,2625,753.28,888,229,942.0,247.0,638.93,175.0,50.22,56.0,-2.2,465.0,16,907.0,551.2833333,392.0033333,42.19,2625,9584.0,813.26,0
10995,36080.0,15467,3891.16,976,360,821.0,319.0,1093.33,468.7,117.91,273.5,26.805,154.0,37,1067.5,811.17,235.0466667,94.165,15708,36534.0,4173.8,0
10689,12705.0,5800,1277.14,244,78,587.0,214.0,552.39,252.17,55.53,78.5,17.15,62.0,26,270.5,100.3433333,67.85333333,42.63,5833,12770.0,1345.14,0
31917,12402.0,2878,1131.2,1831,405,1808.0,384.0,1550.25,359.75,141.4,-802.25,-47.4425,269.0,9,1563.25,1233.413333,1305.07,113.4325,2881,12407.0,1217.08,1
7345,12330.0,7092,1311.42,801,471,769.0,456.0,560.45,322.36,59.61,312.25,169.035,239.0,23,904.75,349.1866667,319.37,135.995,7099,12344.0,1344.31,1
29186,12568.0,4272,1669.18,734,207,670.0,206.0,359.09,122.06,47.69,-107.75,-0.8475,279.0,37,697.75,319.5633333,92.62666667,40.0875,4326,12711.0,1733.34,1
30959,10367.0,3273,357.69,1543,520,1508.0,493.0,1481.0,467.57,51.1,-394.25,51.645,231.0,8,1411.25,673.3,629.5566667,49.055,3273,10367.0,593.56,1
7170,10030.0,2283,1399.97,387,117,683.0,142.0,590.0,134.29,82.35,-192.75,-9.95,125.0,18,322.75,153.8766667,95.93333333,72.71,2283,10030.0,1433.51,0
2420,8742.0,3260,1619.2,2161,696,1336.0,491.0,1248.86,465.71,231.31,141.0,16.125,82.0,8,2208.0,783.25,1054.486667,476.635,3262,8746.0,1689.81,0
35099,8912.0,3287,1387.92,463,224,440.0,201.0,445.6,164.35,69.4,-74.0,-25.09,635.0,21,438.0,230.68,82.92333333,63.23,3289,8914.0,1419.92,0
33559,9249.0,4026,718.98,1438,604,1277.0,559.0,1321.29,575.14,102.71,317.0,71.85,228.0,8,1544.0,623.7266667,631.28,97.17,4051,9299.0,809.85,0
18547,12970.0,3875,2084.1,371,142,432.0,156.0,432.33,129.17,69.47,-212.25,-0.2475,166.0,32,300.25,0.0,0.0,50.2375,3903,13034.0,2123.81,1
8075,18483.0,7936,1206.39,1366,559,1252.0,527.0,1320.21,566.86,86.17,613.25,126.755,264.0,15,1570.75,463.07333330000006,456.8,138.625,7974,18575.0,1306.37,1
21275,37479.0,10678,5047.54,1343,316,1524.0,392.0,1209.0,344.45,162.82,234.5,75.3925,129.0,33,1421.5,743.42,271.24,126.0975,10845,38021.0,5165.73,0
6018,13117.0,4204,1582.69,388,71,366.0,70.0,485.81,155.7,58.62,-83.5,-1.4625,549.0,39,360.5,216.4633333,132.46,50.5125,4217,13156.0,1613.62,0
34776,10411.0,4896,883.19,1015,457,848.0,378.0,547.95,257.68,46.48,-424.0,-41.7675,234.0,20,874.0,364.89,430.45333330000005,40.3175,4897,10412.0,933.18,1
24049,17468.0,9896,1713.38,1035,435,886.0,402.0,794.0,449.82,77.88,-68.0,-3.463333333,279.0,29,771.0,344.69,260.1933333,56.70333333,10116,17812.0,1800.46,0
21905,13501.0,3331,1433.12,2011,370,1604.0,357.0,1227.36,302.82,130.28,-688.0,-53.56,143.0,12,1782.0,922.2466667,909.64,142.36,3331,13501.0,1483.11,0
6027,9067.0,3997,719.13,592,250,740.0,310.0,697.46,307.46,55.32,-426.5,-42.8725,154.0,14,449.5,308.1166667,189.53,26.9625,4026,9142.0,802.08,1
26530,16968.0,8804,1873.06,740,377,575.0,303.0,499.06,258.94,55.09,256.0,36.8025,289.0,36,825.0,262.41333330000003,158.55,75.6675,8959,17264.0,1961.39,0
38709,10433.0,4377,2170.96,722,216,831.0,284.0,434.71,182.38,90.46,65.0,-0.495,197.0,26,744.0,150.3833333,49.30666667,143.735,4471,10656.0,2246.16,0
18975,8693.0,2896,583.63,1140,359,891.0,282.0,790.27,263.27,53.06,21.0,-13.0825,222.0,12,1147.0,519.0666666999998,586.8233333,69.8525,2897,8695.0,648.61,0
7872,6870.0,2868,1295.34,148,61,235.0,102.0,274.8,114.72,51.81,-111.0,-1.335,629.0,27,111.0,31.50666667,8.343333333,53.565,2909,6987.0,1338.12,1
13631,14906.0,7161,2025.08,409,118,485.0,190.0,677.55,325.5,92.05,177.75,10.6775,210.0,23,468.25,257.6833333,176.03,58.7725,7168,14922.0,2060.55,0
25958,8435.0,2422,1465.98,407,130,419.0,124.0,301.25,86.5,52.36,-20.0,0.0,886.0,30,400.0,212.3066667,72.54333333,49.99,2429,8451.0,1516.69,0
2335,7951.0,2680,1527.32,540,189,569.0,189.0,441.72,148.89,84.85,158.25,23.435,38.0,19,592.75,156.9033333,322.55,94.175,2683,7957.0,1560.21,0
8110,12142.0,1598,1157.97,696,105,1284.0,168.0,1103.82,145.27,105.27,261.0,-2.385,345.0,12,783.0,299.1666667,290.5333333000001,54.355,1603,12152.0,1157.97,1
35859,12689.0,2810,490.54,902,177,916.0,179.0,976.08,216.15,37.73,226.75,3.1275,193.0,14,977.25,471.71,710.17,31.8625,2816,12713.0,550.52,0
24734,62414.03,19971,3924.43,1027,298,1121.0,347.0,1248.28,399.42,78.49,100.25,-0.875,206.0,51,1060.75,567.85,139.61,75.875,20057,62951.03333,4040.71,1
14597,8555.0,4643,796.54,582,327,623.0,350.0,658.08,357.15,61.27,101.0,7.74,419.0,14,616.0,0.0,0.0,93.05,4647,8559.0,857.3,1
4438,18498.0,8252,1516.05,602,233,780.0,335.0,973.58,434.32,79.79,131.5,53.2,5.0,23,131.5,0.0,0.0,53.2,8263,18523.0,1572.85,0
544,12137.0,2355,1077.19,1111,231,1123.0,237.0,758.56,147.19,67.32,698.0,11.1725,520.0,17,1344.0,916.6666667000003,706.0966667,55.0175,2363,12146.0,1112.82,1
8049,8853.0,2151,898.51,1278,331,1476.0,359.0,1475.5,358.5,149.75,300.5,-0.735,194.0,7,1378.5,833.0733333,389.06,133.695,2158,8888.0,1009.93,1
23951,19033.0,6761,1346.58,1482,506,1512.0,525.0,1464.08,520.08,103.58,-206.25,-30.6525,234.0,14,1413.25,681.7166667,508.29,104.9425,6782,19105.0,1426.56,0
5010,16631.0,10388,1393.09,1083,704,1063.0,683.0,923.94,577.11,77.39,7.25,0.0,230.0,19,1085.75,371.1966667,106.09,75.0,10440,16745.0,1505.34,1
16836,13464.0,8333,975.81,963,579,985.0,607.0,1035.69,641.0,75.06,11.25,-16.7475,222.0,21,966.75,242.6766667,237.1266667,73.0675,8725,14069.0,1035.55,1
23094,12205.0,2427,1878.47,898,203,562.0,137.0,678.06,134.83,104.36,-60.0,-24.19,335.0,19,878.0,0.0,0.0,123.29,2443,12241.0,1956.1,1
36277,15963.0,4757,998.34,1210,354,1632.0,470.0,1064.2,317.13,66.56,7.5,45.09,292.0,21,1212.5,559.5633333,567.3333332999998,73.48,4773,16042.0,1041.5,0
5812,15755.0,4260,606.04,962,264,1002.0,287.0,750.24,202.86,28.86,104.0,7.74,589.0,22,997.0,650.6466667000002,305.2566667,14.65,4272,15831.0,640.63,0
7675,15179.0,4208,1809.77,647,152,740.0,171.0,632.46,175.33,75.41,-383.25,0.99,605.0,25,519.25,292.77,7.253333333,80.22,4222,15225.0,1896.75,1
28736,8822.0,3962,1739.43,460,201,370.0,163.0,267.33,120.06,52.71,-269.75,-57.8175,687.0,35,369.75,250.81,18.51333333,88.7975,3985,8857.0,1777.99,1
6456,9205.0,1925,587.58,966,201,1007.0,213.0,920.5,192.5,58.76,228.25,6.0,332.0,11,1041.75,533.3566666999999,520.1566667,55.99,1932,9220.0,677.46,1
28015,9221.0,2216,436.66,1045,253,872.0,215.0,838.27,201.45,39.7,-193.25,23.4875,360.0,12,980.25,719.3933333,616.6466667000002,64.8825,2216,9221.0,607.13,1
11303,9792.0,3197,1085.97,677,240,827.0,282.0,576.0,188.06,63.88,-180.25,-6.48,16.0,18,617.25,274.7333333,192.99,57.46,3207,9815.0,1165.95,0
18175,10447.0,1255,1206.18,763,89,670.0,77.0,454.22,54.57,52.44,-109.5,-7.7875,725.0,24,726.5,703.05,413.4066667,64.8275,1297,10564.0,1269.33,0
34223,12843.0,5372,1148.13,1123,497,1048.0,439.0,987.92,413.23,88.32,0.0,2.97,407.0,14,1123.0,458.4066667,422.51333330000006,86.97,5392,12883.0,1203.53,0
5947,11042.0,3252,670.67,1137,323,1076.0,318.0,1003.82,295.64,60.97,-475.0,-4.725,344.0,12,979.0,295.2833333000001,506.77,64.715,3261,11059.0,750.65,1
17382,8890.0,2046,1361.25,434,95,443.0,90.0,370.42,85.25,56.72,-151.5,-6.0675,499.0,25,383.5,221.3566667,287.49,56.4575,2046,8890.0,1412.92,0
27941,11377.0,2551,447.71,333,117,598.0,152.0,948.08,212.58,37.31,82.25,-24.51,392.0,13,360.75,164.91,124.8233333,27.48,2560,11452.0,512.69,1
26206,29156.0,9374,2729.52,1848,504,1759.0,541.0,1822.25,585.88,170.6,754.0,98.745,425.0,17,2099.0,1282.046667,795.11,125.635,9429,29297.0,2847.86,1
8723,21224.0,5460,3531.07,561,136,483.0,131.0,786.07,202.22,130.78,-153.0,-20.3225,708.0,28,510.0,334.4866667,39.87333333,75.3125,5465,21238.0,3584.4,1
23192,9402.0,4796,788.31,628,321,610.0,309.0,470.1,239.8,39.42,-0.25,-2.7725,153.0,21,628.25,204.7166667,323.09,43.4425,4800,9408.0,820.3,0
29075,12240.0,4751,1007.86,1208,470,1215.0,456.0,1112.73,431.91,91.62,-490.0,-1.005,363.0,12,1045.0,488.44,527.8933333000001,91.625,4769,12269.0,1114.19,1
19742,12281.0,4313,1767.26,438,152,498.0,174.0,491.24,172.52,70.69,-328.5,-6.49,324.0,27,328.5,151.3966667,38.33,61.11,4341,12374.0,1822.5,1
2829,11990.0,5439,869.69,1049,479,1079.0,479.0,999.17,453.25,72.47,-217.5,-9.25,220.0,13,976.5,468.6566667,205.9633333,69.24,5455,12027.0,949.67,1
24477,6582.0,3776,574.35,605,293,710.0,397.0,658.2,377.6,57.44,212.0,5.2025,311.0,11,676.0,154.61,317.0266667,38.4775,3795,6616.0,642.74,0
